"unigram","bigram","freq"
"big","goal",2
"big","gun",2
"big","hand",2
"big","heart",2
"big","hit",2
"big","hug",2
"big","issu",2
"big","kid",2
"big","leagu",2
"big","love",2
"big","man",2
"big","move",2
"big","news",2
"big","ol",2
"big","pharma",2
"big","play",2
"big","problem",2
"big","red",2
"big","sean",2
"big","sister",2
"big","thx",2
"big","tonight",2
"big","weekend",2
"bigfoot","what",2
"bigger","come",2
"bigger","impact",2
"biggest","advoc",2
"biggest","celebr",2
"biggest","impact",2
"bike","night",2
"bike","road",2
"bike","tour",2
"bikram","yoga",2
"bill","i",2
"bill","one",2
"bill","oreilli",2
"bill","s",2
"bill","your",2
"billi","bob",2
"billion","debt",2
"bio","i",2
"biolog","adopt",2
"bird","chirp",2
"bird","i",2
"bird","is",2
"bird","morn",2
"bird","nest",2
"bird","savior",2
"bird","well",2
"birra","moretti",2
"birth","certif",2
"birth","death",2
"birthdai","to",2
"birthday","august",2
"birthday","cake",2
"birthday","celebr",2
"birthday","christma",2
"birthday","dinner",2
"birthday","ever",2
"birthday","get",2
"birthday","girl",2
"birthday","great",2
"birthday","just",2
"birthday","la",2
"birthday","may",2
"birthday","new",2
"birthday","rt",2
"birthday","thank",2
"birthday","wish",2
"bit","ago",2
"bit","bit",2
"bit","but",2
"bit","crazi",2
"bit","differ",2
"bit","excess",2
"bit","happi",2
"bit","hope",2
"bit","longer",2
"bit","move",2
"bit","obsess",2
"bit","overwhelm",2
"bit","red",2
"bit","said",2
"bit","seem",2
"bit","slow",2
"bit","troubl",2
"bit","we",2
"bitch","a",2
"bitch","cant",2
"bitch","fit",2
"bitch","get",2
"bitch","lose",2
"bitch","nigga",2
"bitch","pleas",2
"bitch","stfu",2
"bite","ass",2
"bite","grab",2
"biw","user",2
"black","african",2
"black","be",2
"black","classmat",2
"black","face",2
"black","femal",2
"black","frame",2
"black","girl",2
"black","grey",2
"black","hair",2
"black","hispan",2
"black","i",2
"black","jean",2
"black","just",2
"black","men",2
"black","pant",2
"black","pirat",2
"black","racist",2
"black","the",2
"black","tshirt",2
"black","veil",2
"black","women",2
"blackberri","bold",2
"blake","griffin",2
"blank","fill",2
"blank","screen",2
"blank","stare",2
"blanket","i",2
"blast","work",2
"bless","god",2
"bless","happi",2
"bless","pretti",2
"bless","someon",2
"bless","young",2
"blew","mind",2
"blind","accept",2
"blind","person",2
"blind","user",2
"block","day",2
"block","north",2
"block","parti",2
"blog","all",2
"blog","award",2
"blog","blog",2
"blog","day",2
"blog","facebook",2
"blog","find",2
"blog","first",2
"blog","go",2
"blog","how",2
"blog","im",2
"blog","in",2
"blog","let",2
"blog","list",2
"blog","nice",2
"blog","retweet",2
"blog","share",2
"blog","she",2
"blog","sometim",2
"blog","titl",2
"blog","today",2
"blog","tour",2
"blog","we",2
"blog","when",2
"blog","world",2
"blog","yet",2
"blood","mage",2
"blood","turn",2
"blow","mind",2
"blow","tell",2
"blowfish","shoe",2
"blue","check",2
"blue","im",2
"blue","jay",2
"blue","jelli",2
"blue","line",2
"blue","orang",2
"blue","shimmer",2
"blue","the",2
"blue","this",2
"blue","yellow",2
"blueberri","lavendar",2
"bluebird","park",2
"bluefield","west",2
"blurb","back",2
"blurri","photo",2
"board","meet",2
"board","school",2
"bob","marley",2
"bob","uecker",2
"bob","yer",2
"bode","well",2
"bodi","adam",2
"bodi","be",2
"bodi","flow",2
"bodi","full",2
"bodi","im",2
"bodi","look",2
"bodi","need",2
"bodi","no",2
"bodi","that",2
"bodi","the",2
"bodi","this",2
"bodi","work",2
"boil","water",2
"boiler","up",2
"bolt","court",2
"bombay","i",2
"bonbon","shake",2
"bond","ordin",2
"bond","will",2
"bone","ach",2
"bonus","featur",2
"bonus","point",2
"boo","just",2
"boo","thank",2
"book","alreadi",2
"book","book",2
"book","break",2
"book","but",2
"book","call",2
"book","can",2
"book","chain",2
"book","club",2
"book","collect",2
"book","come",2
"book","dont",2
"book","everi",2
"book","form",2
"book","get",2
"book","good",2
"book","help",2
"book","illustr",2
"book","isnt",2
"book","knowledg",2
"book","lead",2
"book","look",2
"book","much",2
"book","night",2
"book","probabl",2
"book","sale",2
"book","shelf",2
"book","sold",2
"book","sort",2
"book","talk",2
"book","that",2
"book","voic",2
"book","watch",2
"book","we",2
"book","what",2
"book","when",2
"book","written",2
"book","yet",2
"book","young",2
"boot","camp",2
"booth","i",2
"booti","move",2
"border","punch",2
"bore","bit",2
"bore","check",2
"bore","now",2
"bore","tear",2
"bore","we",2
"born","day",2
"born","son",2
"born","yesterday",2
"borrow","one",2
"boss","one",2
"boston","must",2
"botan","garden",2
"both","team",2
"both","world",2
"bottl","beer",2
"bottl","someth",2
"bottl","water",2
"bottom","side",2
"bottom","th",2
"bought","anoth",2
"bought","book",2
"bought","first",2
"bought","flower",2
"bought","hous",2
"bought","i",2
"bought","onlin",2
"bought","someth",2
"bought","ticket",2
"bought","zoo",2
"bounc","rate",2
"bounti","hunter",2
"bout","check",2
"bout","hit",2
"bout","im",2
"bout","lol",2
"bout","tht",2
"bow","wow",2
"bowl","addit",2
"bowl","combin",2
"bowl","i",2
"bowl","im",2
"bowl","measur",2
"bowl","need",2
"bowl","place",2
"bowl","put",2
"bowl","right",2
"bowl","stir",2
"bowl","today",2
"bowl","win",2
"box","arriv",2
"box","day",2
"box","donut",2
"box","might",2
"box","outsid",2
"box","plagu",2
"box","stuff",2
"boy","a",2
"boy","almost",2
"boy","good",2
"boy","home",2
"boy","just",2
"boy","know",2
"boy","love",2
"boy","play",2
"boy","sit",2
"boy","toy",2
"boy","varieti",2
"boy","weasel",2
"boy","well",2
"boy","won",2
"boyc","avenu",2
"boyfriend","back",2
"boyfriend","right",2
"boyfriend","video",2
"bp","med",2
"bracelet","i",2
"bradi","can",2
"brag","right",2
"brain","can",2
"brain","way",2
"brand","equiti",2
"brand","get",2
"brand","will",2
"brat","i",2
"brave","soul",2
"bread","crumb",2
"bread","one",2
"bread","tuck",2
"break","away",2
"break","can",2
"break","everyon",2
"break","final",2
"break","my",2
"break","realli",2
"break","start",2
"break","this",2
"break","up",2
"break","wall",2
"break","work",2
"breakfast","i",2
"breath","away",2
"breath","carolina",2
"breath","talk",2
"breath","the",2
"brett","favr",2
"brew","citi",2
"brew","portland",2
"brew","process",2
"breweri","beer",2
"bridg","just",2
"brief","i",2
"briefli","saw",2
"bright","earli",2
"bright","pink",2
"bright","sunni",2
"brilliant","i",2
"brilliant","thank",2
"brilliant","work",2
"bring","ass",2
"bring","can",2
"bring","comfort",2
"bring","did",2
"bring","even",2
"bring","forth",2
"bring","gas",2
"bring","glass",2
"bring","hope",2
"bring","joy",2
"bring","live",2
"bring","much",2
"bring","new",2
"bring","next",2
"bring","plate",2
"bring","someth",2
"bring","tabl",2
"bring","tear",2
"bring","whole",2
"britain","the",2
"british","peopl",2
"bro","come",2
"bro","need",2
"bro","play",2
"bro","sis",2
"bro","the",2
"bro","what",2
"broader","rang",2
"broke","arm",2
"broke","i",2
"broken","heart",2
"broken","toe",2
"brotha","i",2
"brother","ask",2
"brother","get",2
"brother","rt",2
"brought","first",2
"brought","home",2
"brought","light",2
"brought","smile",2
"brought","tear",2
"brought","us",2
"brown","i",2
"brown","rice",2
"brown","the",2
"brown","while",2
"bruin","fan",2
"brun","rose",2
"brunch","tomorrow",2
"bruno","said",2
"brush","hair",2
"btu","inspir",2
"buck","i",2
"bucket","list",2
"budget","cut",2
"budget","the",2
"buffalo","sauc",2
"buffet","featur",2
"build","communiti",2
"build","decor",2
"build","first",2
"build","ground",2
"build","home",2
"build","i",2
"build","muscl",2
"build","nuclear",2
"build","process",2
"build","stori",2
"build","the",2
"built","hous",2
"built","s",2
"bull","make",2
"bullshit","we",2
"bullshit","what",2
"bump","i",2
"bundt","pan",2
"bungwahl","need",2
"burger","everyon",2
"burger","fri",2
"burger","king",2
"burn","bridg",2
"burn","hand",2
"burn","heat",2
"burn","loot",2
"burnt","orang",2
"burnt","right",2
"bus","brake",2
"bus","i",2
"bus","lol",2
"bus","pull",2
"bus","ride",2
"bus","take",2
"bush","sr",2
"busi","and",2
"busi","bee",2
"busi","call",2
"busi","can",2
"busi","card",2
"busi","communiti",2
"busi","failur",2
"busi","journal",2
"busi","last",2
"busi","life",2
"busi","night",2
"busi","offer",2
"busi","oper",2
"busi","school",2
"busi","suit",2
"busi","time",2
"busi","will",2
"buster","posey",2
"but","anoth",2
"but","anybodi",2
"but","arent",2
"but","children",2
"but","critic",2
"but","day",2
"but","everi",2
"but","fun",2
"but","go",2
"but","god",2
"but","got",2
"but","happen",2
"but","here",2
"but","hes",2
"but","hope",2
"but","household",2
"but","id",2
"but","isnt",2
"but","lead",2
"but","listen",2
"but","love",2
"but","make",2
"but","mani",2
"but","need",2
"but","oh",2
"but","put",2
"but","someth",2
"but","stay",2
"but","sure",2
"but","the",2
"but","thing",2
"but","three",2
"but","today",2
"but","use",2
"but","what",2
"but","will",2
"but","without",2
"but","word",2
"but","worth",2
"but","yeah",2
"but","year",2
"butterfli","and",2
"butternut","squash",2
"button","right",2
"buy","beer",2
"buy","busi",2
"buy","certain",2
"buy","cloth",2
"buy","copi",2
"buy","extra",2
"buy","food",2
"buy","half",2
"buy","happi",2
"buy","hous",2
"buy","magazin",2
"buy","new",2
"buy","pair",2
"buy","regular",2
"buy","someth",2
"buy","stock",2
"buy","thing",2
"buy","two",2
"buy","us",2
"bv","i",2
"by","comparison",2
"by","end",2
"by","far",2
"by","his",2
"bye","bye",2
"byu","game",2
"c","a",2
"c","thank",2
"ca","thank",2
"cabbag","ink",2
"cabin","one",2
"cabin","wood",2
"cafeteria","food",2
"cake","im",2
"cake","layer",2
"cake","today",2
"california","they",2
"californiaset","noir",2
"call","busi",2
"call","but",2
"call","call",2
"call","chang",2
"call","cop",2
"call","crazi",2
"call","democrat",2
"call","drop",2
"call","end",2
"call","father",2
"call","free",2
"call","full",2
"call","good",2
"call","help",2
"call","inform",2
"call","it",2
"call","just",2
"call","life",2
"call","littl",2
"call","man",2
"call","my",2
"call","night",2
"call","not",2
"call","now",2
"call","number",2
"call","pay",2
"call","pizza",2
"call","present",2
"call","say",2
"call","them",2
"call","way",2
"call","who",2
"call","wrong",2
"calori","burn",2
"calori","so",2
"came","along",2
"came","enjoy",2
"came","final",2
"came","first",2
"came","form",2
"came","good",2
"came","realli",2
"came","right",2
"came","run",2
"came","second",2
"came","see",2
"came","the",2
"came","togeth",2
"came","visit",2
"camera","day",2
"camera","i",2
"camera","isnt",2
"camp","start",2
"campaign","season",2
"campaign","will",2
"campus","i",2
"campus","we",2
"can","absolut",2
"can","access",2
"can","accommod",2
"can","act",2
"can","adjust",2
"can","affect",2
"can","all",2
"can","allow",2
"can","almost",2
"can","appli",2
"can","attest",2
"can","avoid",2
"can","beat",2
"can","benefit",2
"can","bet",2
"can","bitch",2
"can","bought",2
"can","bribe",2
"can","build",2
"can","catch",2
"can","clear",2
"can","consid",2
"can","contact",2
"can","contain",2
"can","count",2
"can","decid",2
"can","defeat",2
"can","deliv",2
"can","destroy",2
"can","dig",2
"can","drive",2
"can","drop",2
"can","easi",2
"can","effect",2
"can","end",2
"can","everyth",2
"can","explor",2
"can","figur",2
"can","fill",2
"can","final",2
"can","fix",2
"can","gain",2
"can","good",2
"can","im",2
"can","improv",2
"can","includ",2
"can","irrit",2
"can","it",2
"can","kind",2
"can","know",2
"can","learn",2
"can","listen",2
"can","littl",2
"can","longer",2
"can","lose",2
"can","maintain",2
"can","man",2
"can","mayb",2
"can","mean",2
"can","next",2
"can","not",2
"can","offer",2
"can","older",2
"can","particip",2
"can","person",2
"can","place",2
"can","prepar",2
"can","pretend",2
"can","pretti",2
"can","prevent",2
"can","provid",2
"can","purchas",2
"can","rais",2
"can","real",2
"can","recov",2
"can","regist",2
"can","relax",2
"can","releas",2
"can","resist",2
"can","safe",2
"can","sampl",2
"can","saturday",2
"can","scan",2
"can","score",2
"can","sell",2
"can","set",2
"can","shape",2
"can","she",2
"can","shoot",2
"can","short",2
"can","shout",2
"can","show",2
"can","shut",2
"can","signific",2
"can","sleep",2
"can","solv",2
"can","someth",2
"can","spread",2
"can","stock",2
"can","stubborn",2
"can","support",2
"can","surviv",2
"can","tast",2
"can","then",2
"can","this",2
"can","toler",2
"can","trick",2
"can","usual",2
"can","vote",2
"can","whi",2
"can","you",2
"can","your",2
"canada","a",2
"canada","if",2
"cancel","go",2
"cancel","tonight",2
"cancer","cell",2
"candi","bar",2
"candi","cane",2
"candi","corn",2
"candi","land",2
"candi","shop",2
"candi","store",2
"candid","demonstr",2
"candid","speak",2
"cane","gap",2
"cant","afford",2
"cant","anyth",2
"cant","avoid",2
"cant","bear",2
"cant","beat",2
"cant","blame",2
"cant","bring",2
"cant","build",2
"cant","control",2
"cant","cope",2
"cant","deal",2
"cant","depend",2
"cant","describ",2
"cant","exact",2
"cant","fall",2
"cant","friend",2
"cant","fuck",2
"cant","let",2
"cant","look",2
"cant","quit",2
"cant","recogn",2
"cant","record",2
"cant","show",2
"cant","sing",2
"cant","understand",2
"cant","use",2
"cant","wear",2
"cant","what",2
"cant","win",2
"cant","work",2
"cant","wors",2
"cant","yell",2
"capit","need",2
"captur","light",2
"car","around",2
"car","full",2
"car","get",2
"car","go",2
"car","got",2
"car","greas",2
"car","im",2
"car","my",2
"car","pleas",2
"car","seat",2
"car","start",2
"car","the",2
"car","there",2
"car","truck",2
"car","use",2
"car","wash",2
"car","way",2
"car","work",2
"carbon","dioxid",2
"card","at",2
"card","back",2
"card","first",2
"card","game",2
"card","get",2
"card","just",2
"card","made",2
"card","make",2
"card","money",2
"card","one",2
"card","play",2
"card","project",2
"card","the",2
"card","today",2
"card","your",2
"care","admit",2
"care","anymor",2
"care","environ",2
"care","its",2
"care","ive",2
"care","join",2
"care","know",2
"care","like",2
"care","lol",2
"care","might",2
"care","more",2
"care","now",2
"care","take",2
"care","that",2
"care","the",2
"care","then",2
"care","we",2
"care","your",2
"career","the",2
"career","way",2
"carl","lewi",2
"carpet","beater",2
"carri","ann",2
"carri","around",2
"carri","away",2
"carri","dead",2
"carri","i",2
"carri","like",2
"carrier","will",2
"carrot","cake",2
"cart","blanch",2
"carter","if",2
"case","actual",2
"case","anyon",2
"case","bird",2
"case","didnt",2
"case","disput",2
"case","if",2
"case","keep",2
"case","no",2
"case","one",2
"case","scenario",2
"case","see",2
"case","success",2
"case","there",2
"case","though",2
"case","worri",2
"case","your",2
"cash","advanc",2
"cash","mail",2
"cash","you",2
"casino","owner",2
"casserol","dish",2
"cast","call",2
"cast","director",2
"cast","thank",2
"cast","vote",2
"castl","you",2
"cat","cat",2
"cat","daddi",2
"cat","how",2
"cat","i",2
"cat","name",2
"cat","they",2
"catch","even",2
"catch","game",2
"catch","last",2
"catch","littl",2
"catch","tomorrow",2
"catch","us",2
"categori","cover",2
"categori","i",2
"cathol","school",2
"caught","attent",2
"caught","eye",2
"caught","if",2
"caught","outsid",2
"caught","surpris",2
"caus","allah",2
"caus","babi",2
"caus","cant",2
"caus","dont",2
"caus","fun",2
"caus","holi",2
"caus","just",2
"caus","life",2
"caus","much",2
"caus","old",2
"caus","still",2
"caus","that",2
"caus","theyr",2
"cave","artist",2
"cbs","sunday",2
"cc","i",2
"cc","thank",2
"celebr","ale",2
"celebr","birthday",2
"celebr","final",2
"celebr","launch",2
"celebr","night",2
"celebr","today",2
"celebr","us",2
"celebr","w",2
"celebr","were",2
"celebr","year",2
"celeri","onion",2
"cell","carcinoma",2
"cell","servic",2
"cell","the",2
"cena","see",2
"cent","produc",2
"center","chicago",2
"center","citi",2
"center","littl",2
"center","lol",2
"center","posit",2
"center","the",2
"center","tonight",2
"center","websit",2
"centr","step",2
"central","govern",2
"centuri","ago",2
"centuri","learn",2
"centuri","men",2
"ceram","professor",2
"certain","age",2
"certain","area",2
"certain","author",2
"certain","book",2
"certain","content",2
"certain","doesnt",2
"certain","extent",2
"certain","key",2
"certain","littl",2
"certain","part",2
"certain","way",2
"certain","wish",2
"ces","year",2
"chain","command",2
"chain","not",2
"chair","look",2
"chair","success",2
"challeng","accept",2
"challeng","ahead",2
"challeng","build",2
"challeng","can",2
"challeng","condit",2
"challeng","sort",2
"challeng","take",2
"challeng","the",2
"challeng","think",2
"championship","i",2
"championship","ring",2
"chan","tatum",2
"chanc","can",2
"chanc","hear",2
"chanc","im",2
"chanc","least",2
"chanc","one",2
"chanc","tast",2
"chanc","the",2
"chanc","view",2
"chancellor","angela",2
"chang","bit",2
"chang","blog",2
"chang","but",2
"chang","complet",2
"chang","creat",2
"chang","day",2
"chang","even",2
"chang","good",2
"chang","in",2
"chang","instead",2
"chang","law",2
"chang","like",2
"chang","made",2
"chang","major",2
"chang","much",2
"chang","music",2
"chang","next",2
"chang","now",2
"chang","order",2
"chang","password",2
"chang","remov",2
"chang","routin",2
"chang","sinc",2
"chang","so",2
"chang","someth",2
"chang","soon",2
"chang","status",2
"chang","stay",2
"chang","take",2
"chang","three",2
